text,label
enriched unbleached wheat flour wheat flour niacin reduced iron thiamine mononitrate riboflavin folic acid water sugar palm oil hydrogenated palm kernel oil high fructose corn syrup apples modified cornstarch contains less than of the following corn syrup salt leavening baking soda sodium aluminum phosphate cinnamon citric acid to preserve freshness sodium benzoate potassium sorbate sulfiting agents gum arabic mono and diglycerides guar gum soy lecithin soybean oil cellulose gum enzyme,haram
water eggs dark chocolate sugar chocolate liquor cocoa butter whole milk powder milkfat soy lecithin vanilla extract cream enriched wheat flour wheat flour niacin reduced iron thiamine mononitrate riboflavin folic acid sugar vegetable oils palm coconut high fructose corn syrup white confectionary topping sugar vegetable oils palm palm kernel whole milk powder dry buttermilk lactose soy lecithin natural vanilla extract modified food starch corn syrup contains or less of the following strawberry puree whey skim milk salt citric acid artificial flavors red dextrose sodium caseinate sodium alginate potassium sorbate sodium propionate color betacarotene calcium carbonate,haram
pineapple and dark chocolate chocolate liquor processed with alkali sugar cocoa butter soy lecithin emulsifier and natural vanilla flavor,haram
sweet corn roasted poblano chiles poblano chiles expeller pressed canola oil monterey jack cheese pasteurized grade a milk cheese cultures salt and enzymes corn masa flour corn treated with lime butter pasteurized cream organic sugar expeller pressed canola oil aluminum free baking powder salt,haram
corn roasted poblano peppers poblano chile expeller pressed canola oil corn flour masa white corn treated with lime water ground tomatoes in light puree fresh vine ripened california tomatoes salt citric acid butter pasteurized cream cheddar cheese pasteurized grade a milk cheese cultures salt annatto color enzymes monterey jack cheese pasteurized grade a milk cheese cultures salt enzymes cotija cheese cultured pasteurized grade a milk and skim milk sea salt enzymes organic sugar tomato paste onions anaheim chile peppers green onions cilantro roasted jalapeno peppers jalapeno peppers expeller pressed canola oil baking powder monocalcium phosphate sodium bicarbonate cornstarch made from identity preserved nongenetically modified corn expeller pressed canola oil roasted serrano peppers serrano peppers expeller pressed canola oil salt garlic powder cornstarch spice black pepper cayenne pepper citric acid,haram
penne pasta water semolina wheat egg whites tomatoes tomatoes tomato puree salt citric acid grilled seasoned white meat chicken chicken white meat water potato starch sea salt fireroasted tomatoes tomatoes tomato juice salt calcium chloride citric acidwater parmesan cheese cultured milk salt enzymes onionsspinach extra virgin olive oil spices carrots celery evaporated cane syrup roasted garlic puree sea salt corn starch,haram
corn corn masa flour corn treated with lime monterey jack cheese pasteurized grade a milk cheese cultures salt and enzymes fat free cultured greek yogurt grade a nonfat milk contains the following live and active cultures s thermophilus l bulgaricus l acidophilus bifidus and l casei spinach cooked quinoa quinoa expeller pressed canola oil salt extra virgin olive oil water butter pasteurized cream mushrooms tomatoes ricotta cheese sweet whey whole milk sweet cream culture vinegar and salt feta cheese pasteurized milk cheese cultures salt enzymes natamycin a natural mold inhibitor organic sugar onions pitted kalamata olives olives water salt vinegar spices rosemary thyme laurel leaves olive oil sundried tomatoes tomatoes salt aluminum free baking powder salt expeller pressed canola oil parsley spices red pepper chili flakes garlic powder,haram
lemon flavoured cream sugar vegetable oil sunflower thickener e phosphate distarch lactose from milk vegetable palm fat almond paste emulsifier e soy lecithin flavours colouring e curcumine wheat flour vegetable palm fat sugar butter soy flour glucosefructose syrup skimmed milk powder pasteurized egg mass salt raising agent e sodium carbonate flavour,haram
chocolate cream sugar vegetable oil sunflower chocolate sugar fatreduced cocoa powder cocoa butter emulsifier e soy lecithin flavour fatreduced cocoa powder thicker e phosphate distarch emulsifier e soy lecithin flavour wheat flour vegetable palm fat sugar butter soy flour fatreduced cocoa powder skimmed milk powder glucosefructose syrup pasteurized egg mass raising agent e sodium carbonate salt flavours,haram
wheat flour sugar chocolate cocoa mass sugar emulsifier soy lecithin flavors eggs butter honey milk protein salt raising agent ammonium bicarbonate flavors,haram
israeli couscous wheat flour contains gluten maltodextrin sea salt onion and garlic powder mushroom extract dehydrated porcini mushrooms yeast extract spices,haram
high fructose corn syrup enriched wheat flour wheat flour niacin iron thiamin mononitrate riboflavin folic acid corn syrup water palm oil walnuts corn starch almonds toasted soybeans contains less than of each of the following sugar canola oil modified food starch salt preservatives cultured wheat flour calcium propionate sodium propionate potassium sorbate honey dextrose cinnamon maltodextrin lemon juice vital wheat gluten vanillin artificial flavor,haram
wheat flour sugar yeast glucose syrup corn flour vegetable fats emulsifiers e ea soy lecithin salt rye flour,haram
cultured pasteurized skim milk whey protein concentrate whey cream salt modified corn starch potassium hydroxide potassium sorbate and carbon dioxide to maintain freshness guar gum carrageenan locust bean gum phosphoric acid vitamin a palmitate and enzymes,haram
vegetable oil blend soybean oil palm oil palm kernel oil water sweet cream buttermilk milk salt vegetable mono and diglycerides soy lecithin soy natural and artificial flavor potassium sorbate and citric acid to protect quality vitamin a palmitate beta carotene for color,haram
water vegetable oil blend palm canola flaxseed and olive oils less than percent of salt natural and artificial flavors vitamin a palmitate betacarotene color vegetable monoglycerides and sorbitan ester of fatty acids emulsifier and potassium sorbate lactic acid tbhq calcium disodium edta to protect freshness,haram
skim milk whey milk palm oil water distilled vinegar aged red cayenne pepper salt contains less than of onion sugar sour cream cultured creamnonfat milk lactic acid garlic food starchmodified gelatin citric acid xanthan gum disodium inosinate disodium guanylate spices carrageenan soy lecithin locust bean gum guar gum monosodium glutamate parsley sodium hexametaphosphate potassium sorbate to preserve freshness yellow,haram
wisconsin cheddar cheese cultured pasteurized milk salt enzymes color added new york cheddar cheese cultured pasteurized milk salt enzymes color added vermont cheddar cheese cultured pasteurized milk salt enzymes anticake potato starch powdered cellulose natamycin a natural mold inhibitor,haram
cultured pasteurized milk salt enzymes color added anticake potato starch powdered cellulose natamycin a natural mold inhibitor,haram
cultured pasteurized reduced fat milk salt enzymes anticake potato starch powdered cellulose natamycin a natural mold inhibitor,haram
reduced fat colby cheese cultured pasteurized reduced fat milk salt enzymes color added vitamin a palmitate reduced fat monterey jack cheese cultured pasteurized reduced fat milk salt enzymes vitamin a palmitate,haram
cheddar cheese cultured pasteurized milk salt enzymes color added monterey jack cheese cultured pasteurized milk salt enzymes,haram
cultured pasteurized reduced fat milk salt enzymes color added vitamin a palmitate,haram
hummus chick peas sesame paste water sea salt natural spices citric acid crackers brown rice flour sesame seeds potato starch quinoa seeds safflower oil flax seeds amaranth seeds tamari soy sauce powder tamari soy sauce soybeans salt maltodextrin corn salt,haram
corn syrup sugar dextrose modified food starch corn water fish gelatin natural and artificial flavor tetrasodium pyrophosphate blue,haram
pasteurized cultured milk salt enzymes,haram
gorgonzola cheese pasteurized milk cheese culture salt enzymes penicillium roquefortii powdered cellulose to prevent caking natamycin mold inhibitor,haram
grand cru original fontiago and provolone cheese pasteurized cultured milk salt enzymes powdered cellulose to prevent caking,haram
sugar unsweetened chocolate cocoa butter almonds corn syrup whole milk powder sweetened condensed milk pasteurized milk sugar milk fat palm oil water butter cream salt salt soy lecithin an emulsifier natural and artificial flavors disodium phosphate sorbitol vanilla potassium sorbate citric acid and tbhq as preservatives,haram
